Pnum,Section,Owner,Mixed species,Species,State code,Closed,Clear date,Missing entire brood,Suspected predation,Lay date,April lay date,Lay date uncertainty,Lay date visit interval,Laying rate,Incubation started,Num broken eggs,Expected hatch date,Hatch date,April hatch date,Incubation duration,Total egg weight,Num eggs weighed,Clutch size,Num chicks,Num chicks ringed,April ring date,Ring day,Num live chicks,Num dead chicks,Num fledglings,Mean chick weight,Num linked pulli records,Num linked adult records,Father,Mother,Identified adults,Chick ids,Dead ringed chick ids,Experiment codes,Num eggs manipulated,Comments,Legacy average egg weight,Legacy max nest state code,Legacy last visit date,Legacy hatch age in days,Legacy april hatch date,Legacy predation,Legacy clutch accuracy,Legacy mean fledge weight,Legacy num ringed dead chicks
20261MP78,mp,Jørgen Søraker,false,b,6,true,02-06-2026,,,03-04-2026,3,0,8,1.00,true,0,28-04-2026,28-04-2026,28,13,3.60,3,13,11,11,42,15,11,0,11,10.37,11,2,atr8243,bzd3214,"01103fb7d5, bzd3214",,,,0,"FON, hc1 eggs warm, faceplated, catching attempt 1",,,,,,,,,
20261MP79,mp,Jørgen Søraker,false,b,6,true,02-06-2026,,,04-04-2026,4,0,8,0.80,true,0,28-04-2026,28-04-2026,28,13,3.00,3,12,10,0,,,,0,0,,0,0,,,,,,,0,"cold eggs, FON",,,,,,,,,
20261MP8,mp,Jørgen Søraker,false,b,6,true,02-06-2026,,,19-04-2026,19,0,7,1.00,true,0,09-05-2026,08-05-2026,38,12,3.70,3,8,7,7,52,15,7,0,7,10.17,7,2,bpl3426,ajy5971,"3b004a636d, bpl3426",,,,0,"eggs cold, FON, faceplated, catching attempt 1",,,,,,,,,
20261MP80,mp,Jørgen Søraker,false,g,6,true,02-06-2026,,,02-04-2026,2,0,8,,true,0,22-04-2026,27-04-2026,27,18,5.30,3,8,8,8,41,15,8,0,8,16.19,8,2,,pf71178,01103fc4b0,,,,0,"cold eggs, FON, faceplated, catching attempt 1 and 2 only the known parent caught no sign of the other, catching attempt 3",,,,,,,,,
20261MP81,mp,Jørgen Søraker,false,b,6,true,02-06-2026,,,06-04-2026,6,0,8,1.00,true,0,28-04-2026,30-04-2026,30,15,3.50,3,10,10,0,,,,0,0,,0,0,,,,,,,0,"cold eggs, FON",,,,,,,,,
20261MP82,mp,Jørgen Søraker,false,g,6,true,02-06-2026,,,11-04-2026,11,0,5,,true,0,02-05-2026,,,,4.60,3,9,,0,,,,0,0,,0,0,,,,,,,0,"FON, hc1 eggs cold, hc3 eggs cold, hc4 eggs cold, hc5 eggs cold",,,,,,,,,
20261MP83,mp,Jørgen Søraker,false,,0,false,,,,,,,,,,0,,,,,,,,,0,,,,0,0,,0,0,,,,,,,0,,,,,,,,,,
20261MP84,mp,Jørgen Søraker,false,b,6,true,02-06-2026,,,05-04-2026,5,0,8,0.20,true,0,25-04-2026,06-05-2026,36,24,3.10,3,8,7,5,51,16,5,2,5,8.84,5,1,,bpl3420,bpl3420,,,,0,"cold eggs, counted several times less eggs than last time, eggs cold, FON, fon, faceplated no parent detected, catching attemnpt and 2, two nestnligs were stuck together in their feet. Both feet appeared dead. Would have needed to rip the legs of to separate them",,,,,,,,,
20261MP85,mp,Jørgen Søraker,false,b,6,true,02-06-2026,,,16-04-2026,16,0,7,,true,0,07-05-2026,08-05-2026,38,14,3.60,3,9,9,0,,,,0,0,,0,0,,,,,,,0,"eggs cold, FON, hc1 not hatched yet fon",,,,,,,,,
20261MP86,mp,Jørgen Søraker,false,b,6,true,02-06-2026,,,02-04-2026,2,0,8,,true,0,24-04-2026,25-04-2026,25,14,3.30,3,10,10,0,,,,0,0,,0,0,,,,,,,0,,,,,,,,,,
20261MP87,mp,Jørgen Søraker,false,g,6,true,02-06-2026,,,07-04-2026,7,0,8,1.00,true,0,29-04-2026,01-05-2026,31,15,5.30,3,10,10,9,45,15,9,0,9,19.70,9,2,py91230,py91257,"01103fcf37, 0700ee267b",,,,0,"cold eggs, hc1 FON female is tagged, FON, faceplated",,,,,,,,,
20261MP88,mp,Jørgen Søraker,false,,0,false,,,,,,,,,,0,,,,,,,,,0,,,,0,0,,0,0,,,,,,,0,,,,,,,,,,
20261MP89,mp,Jørgen Søraker,false,,0,false,,,,,,,,,,0,,,,,,,,,0,,,,0,0,,0,0,,,,,,,0,,,,,,,,,,
20261MP9,mp,Jørgen Søraker,false,b,6,true,02-06-2026,,,06-04-2026,6,0,8,,true,0,25-04-2026,28-04-2026,28,16,3.20,3,7,6,6,42,15,6,0,6,10.45,6,2,bzd6599,bpl3205,"3b0018d895, bpl3205",,,,0,"cold eggs, FON, faceplated, catching attempt 1",,,,,,,,,
20261MP90,mp,Jørgen Søraker,false,,6,true,02-06-2026,,,,,,,,,0,,,,,,,,,0,,,,0,0,,0,0,,,,,,,0,,,,,,,,,,
20261MP91,mp,Jørgen Søraker,false,,6,true,02-06-2026,,,,,,,,,0,,,,,,,,,0,,,,0,0,,0,0,,,,,,,0,,,,,,,,,,
20261MP92,mp,Keith Mc Mahon,false,b,6,true,02-06-2026,,,07-04-2026,7,0,8,1.00,true,0,30-04-2026,30-04-2026,30,13,3.60,3,11,9,9,44,15,9,0,9,10.93,9,2,bdb5483,bzd3305,"bzd3305, bdb5483",,,,0,"FON, FON female not tagged, catching attempt 1",,,,,,,,,
20261MP93,mp,Jørgen Søraker,false,,6,true,02-06-2026,,,,,,,,,0,,,,,,,,,0,,,,0,0,,0,0,,,,,,,0,,,,,,,,,,
20261MP94,mp,Jørgen Søraker,false,b,6,true,02-06-2026,,,06-04-2026,6,0,8,,true,0,27-04-2026,28-04-2026,28,14,3.30,3,9,8,0,,,,0,0,,0,0,,,,,,,0,hc1 FON,,,,,,,,,
20261MP95,mp,Jørgen Søraker,false,b,6,true,02-06-2026,,,08-04-2026,8,0,8,1.00,true,0,28-04-2026,30-04-2026,30,15,3.70,3,8,6,0,,,,0,0,,0,0,,,,,,,0,FON,,,,,,,,,
20261MP96,mp,Jørgen Søraker,false,g,6,true,15-05-2026,,,13-04-2026,13,0,5,1.00,true,0,02-05-2026,01-05-2026,31,12,5.00,3,7,7,0,,,,7,0,,0,2,jf62880,pl91374,"3b0018a4f3, jf62880",,,,0,"FON, hc1 FON not hatched yet, faceplate, catching attempt 1",,,,,,,,,
20261MP97,mp,Keith Mc Mahon,false,,6,true,10-06-2026,,,,,,,,,0,,,,,,,,,0,,,,0,0,,0,0,,,,,,,0,,,,,,,,,,
20261MP98,mp,Keith Mc Mahon,false,g,6,true,10-05-2026,,,02-04-2026,2,0,2,1.25,true,0,24-04-2026,26-04-2026,26,15,4.70,3,10,10,0,,,,10,0,,0,2,py93741,py93740,"py93740, py93741",,,,0,"fon not ringed, not hatched, no IDs on faceplate, female captured, male, look day 13 or 14, covered in Ants",,,,,,,,,
20261O1,o,David Lopez Idiaquez,false,b,6,true,11-06-2026,,,01-04-2026,1,0,7,1.17,true,0,26-04-2026,26-04-2026,26,13,3.51,3,13,13,0,,,,0,0,,0,0,,,,,,,0,"cold, cold",,,,,,,,,
20261O10,o,David Lopez Idiaquez,false,b,6,true,09-06-2026,,,08-04-2026,8,0,6,1.00,true,0,30-04-2026,01-05-2026,31,13,3.69,3,11,10,10,45,15,10,0,10,11.47,10,2,bzd5300,bzd5299,"bzd5299, bzd5300",,,,0,"not hached, noID on fp, adult capture",,,,,,,,,
20261O100,o,David Lopez Idiaquez,false,b,6,true,31-05-2026,,,05-04-2026,5,0,8,1.00,true,0,28-04-2026,01-05-2026,31,16,,,11,10,0,,,,0,0,,0,0,,,,,,,0,"cold, not hatch 1, not hached_2",,,,,,,,,
20261O101,o,David Lopez Idiaquez,false,g,6,true,31-05-2026,,,12-04-2026,12,2,8,,true,0,01-05-2026,04-05-2026,34,16,4.85,3,7,7,6,48,15,6,0,6,18.30,6,1,,py91739,py91739,,,,0,adult capture,,,,,,,,,
20261O102,o,David Lopez Idiaquez,false,b,6,true,09-06-2026,,,01-05-2026,31,0,5,,true,0,18-05-2026,18-05-2026,48,13,,,5,4,4,61,14,4,3,1,8.71,4,2,,bzd1501,"3b0048b65f, bzd1501",,"bzd5644, bzd5645, bzd5646",,0,"faceplates, not hatched, faceplate no reads, adult capture, one rip",,,,,,,,,
20261O103,o,David Lopez Idiaquez,false,b,6,true,31-05-2026,,,06-04-2026,6,0,8,,true,0,29-04-2026,01-05-2026,31,15,3.28,3,11,9,9,45,15,9,0,9,10.22,9,2,bzd5298,bzd7931,"bzd7931, bzd5298",,,,0,"female not ringed, not hached, faceplates no reads, female",,,,,,,,,
20261O104,o,David Lopez Idiaquez,false,g,6,true,31-05-2026,,,13-04-2026,13,0,8,,true,0,03-05-2026,04-05-2026,34,14,4.71,3,8,7,7,48,15,7,0,7,18.26,7,2,py94324,py92386,"py92386, py94324",,,,0,"not hached, adult capture",,,,,,,,,
20261O105,o,David Lopez Idiaquez,false,b,6,true,31-05-2026,,,11-04-2026,11,0,8,,true,0,03-05-2026,02-05-2026,32,12,3.15,3,10,6,0,,,,0,0,,0,0,,,,,,,0,,,,,,,,,,
20261O106,o,David Lopez Idiaquez,false,g,6,true,27-05-2026,,,16-04-2026,16,0,8,1.00,true,0,07-05-2026,06-05-2026,36,12,3.52,3,9,5,5,50,15,5,0,5,16.99,5,2,,py91813,"01103fb5be, py91813",,,,0,"faceplate, adult capture",,,,,,,,,
20261O107,o,David Lopez Idiaquez,false,b,6,true,09-06-2026,,,29-04-2026,29,0,4,,true,0,17-05-2026,17-05-2026,47,13,3.01,3,6,6,6,61,15,6,2,4,8.22,6,0,,,"bzd5636, bzd5643",,"bzd5651, bzd5653",,0,"not hatched, faceplates no reads, adult capture",,,,,,,,,
20261O108,o,David Lopez Idiaquez,false,b,6,true,31-05-2026,,,08-04-2026,8,0,8,,true,0,30-04-2026,05-05-2026,35,18,3.28,3,10,4,0,,,,0,0,,0,0,,,,,,,0,"cold, cold, not hatch",,,,,,,,,
20261O109,o,David Lopez Idiaquez,false,g,6,true,31-05-2026,,,06-04-2026,6,0,8,1.00,true,0,28-04-2026,30-04-2026,30,15,5.69,3,10,9,9,44,15,9,0,9,19.10,9,3,py90349,py90350,"01103f9bff, py90350, py90349",,,,0,"cold, not hatch 1, not hached_2, faceplates, adult capture",,,,,,,,,
20261O11,o,David Lopez Idiaquez,false,b,6,true,25-05-2026,,,06-04-2026,6,0,6,,true,0,29-04-2026,01-05-2026,31,15,3.28,3,11,7,0,,,,0,0,,0,0,,,,,,,0,cold,,,,,,,,,
20261O110,o,David Lopez Idiaquez,false,b,6,true,31-05-2026,,,04-04-2026,4,0,8,1.00,true,0,28-04-2026,29-04-2026,29,14,3.49,3,12,1,0,,,,0,0,,0,0,,,,,,,0,"cold, not hatch 1",,,,,,,,,
20261O111,o,David Lopez Idiaquez,false,b,6,true,31-05-2026,,,11-04-2026,11,0,4,,true,0,01-05-2026,01-05-2026,31,13,3.81,3,8,7,7,45,15,7,0,7,11.04,7,3,bzd1169,,"3b004c852c, bzd7930, bzd1169",,,,0,"faceplates, female",,,,,,,,,
20261O112,o,David Lopez Idiaquez,false,g,6,true,09-06-2026,,,19-04-2026,19,5,13,,true,0,10-05-2026,12-05-2026,42,15,,,9,9,9,56,15,9,0,9,20.13,9,3,,py91104,"01103fd383, py91104",,,,0,"not hatched, not hatch2, faceplate, adult capture, ringed by Irene",,,,,,,,,
20261O113,o,David Lopez Idiaquez,false,b,6,true,31-05-2026,,,06-04-2026,6,0,8,1.00,true,0,01-05-2026,01-05-2026,31,13,3.20,3,13,7,0,,,,0,0,,0,0,,ajy6712,3b004c857f,,,,0,cold,,,,,,,,,
20261O114,o,David Lopez Idiaquez,false,g,6,true,31-05-2026,,,13-04-2026,13,0,4,,true,0,01-05-2026,01-05-2026,31,13,,,6,5,5,45,15,5,0,5,18.23,5,3,py94501,py92332,"01103f96b6, py94501, py92332",,,,0,"faceplates, both caught",,,,,,,,,
20261O115,o,David Lopez Idiaquez,false,b,6,true,25-05-2026,,,05-04-2026,5,0,8,1.00,true,0,28-04-2026,29-04-2026,29,14,3.45,3,11,8,7,43,15,7,0,7,10.21,7,3,,ajy6505,"3b00187eb8, ayj6505, ajy6505",,,,0,"not hatched 1, faceplate, adult capture, female",,,,,,,,,
20261O116,o,David Lopez Idiaquez,false,b,6,true,31-05-2026,,,07-04-2026,7,0,8,1.00,true,0,29-04-2026,29-04-2026,29,13,3.59,3,10,5,0,,,,0,0,,0,0,,,,,,,0,cold,,,,,,,,,
20261O117,o,David Lopez Idiaquez,false,,6,true,31-05-2026,,,,,,,,,0,,,,,,,,,0,,,,0,0,,0,0,,,,,,,0,,,,,,,,,,
20261O118,o,David Lopez Idiaquez,false,b,6,true,31-05-2026,,,07-04-2026,7,0,7,1.00,true,0,29-04-2026,29-04-2026,29,13,3.15,3,10,10,8,43,15,8,0,8,11.29,8,2,bzd0024,bzd7919,"3b00196968, bzd7919",,,,0,"cold, not hatch 1, faceplate",,,,,,,,,
20261O119,o,David Lopez Idiaquez,false,b,6,true,31-05-2026,,,02-04-2026,2,0,6,1.00,true,0,25-04-2026,26-04-2026,26,14,3.18,3,11,11,11,40,15,11,0,11,10.66,11,3,bzd5220,bzd4740,"3b0018e244, bzd5220, bzd4740",,,,0,"faceplates, adult capture",,,,,,,,,
20261O12,o,David Lopez Idiaquez,false,b,6,true,09-06-2026,,,06-04-2026,6,0,6,,true,0,24-04-2026,28-04-2026,28,17,3.06,3,6,6,5,42,15,5,0,5,10.32,5,3,bzd3916,bzd4830,"3b00485112, bzd4830, bzd3916",,,,0,"not hatched_1, not hatch 1, faceplates, adult capture",,,,,,,,,
20261O13,o,David Lopez Idiaquez,false,b,6,true,31-05-2026,,,09-04-2026,9,0,6,1.00,true,0,02-05-2026,01-05-2026,31,12,3.61,3,11,11,11,45,15,11,0,11,11.14,11,2,bzd5286,bzd1070,"3b00192518, bzd5286",,,,0,"cold, female? Catch to confirm, adult cature",,,,,,,,,
20261O13A,o,David Lopez Idiaquez,false,g,6,true,31-05-2026,,,10-04-2026,10,0,9,,true,0,03-05-2026,04-05-2026,34,14,5.30,3,11,7,4,48,15,4,0,4,16.91,4,3,pl91241,py93904,"pl91241, py93904",,,,0,"cold, faceplate, adult capture",,,,,,,,,
20261O14,o,David Lopez Idiaquez,false,g,6,true,25-05-2026,,,08-04-2026,8,0,6,1.00,true,0,28-04-2026,28-04-2026,28,13,4.80,3,8,6,6,42,15,6,1,5,18.34,6,4,py91899,py91880,"3b0018120a, 3b0049a8ea",,py92376,,0,"not hatch 1, faceplates",,,,,,,,,
20261O15,o,David Lopez Idiaquez,false,b,6,true,15-05-2026,,,09-04-2026,9,0,9,,true,0,01-05-2026,04-05-2026,34,14,3.59,3,12,10,0,,,,0,0,,0,1,,bzd3935,bzd3935,,,,0,"faceplate no reads, adult capture, dead chicks",,,,,,,,,
20261O16,o,David Lopez Idiaquez,false,b,6,true,11-06-2026,,,13-04-2026,13,0,9,1.00,true,0,04-05-2026,04-05-2026,34,13,3.15,3,9,7,0,,,,0,0,,0,0,,,,,,,0,cold,,,,,,,,,
20261O17,o,David Lopez Idiaquez,false,b,6,true,16-05-2026,,,15-04-2026,15,0,9,1.00,true,0,06-05-2026,,,,3.39,3,9,,0,,,,0,0,,0,0,,,,,,,0,"cold, cold eggs, cold eggs for a log time",,,,,,,,,
20261O18,o,David Lopez Idiaquez,false,b,6,true,11-06-2026,,,05-04-2026,5,0,6,,true,0,29-04-2026,29-04-2026,29,13,3.25,3,12,8,0,,,,0,0,,0,0,,,,,,,0,,,,,,,,,,
20261O19,o,David Lopez Idiaquez,false,g,6,true,25-05-2026,,,08-04-2026,8,0,6,1.00,true,0,30-04-2026,30-04-2026,30,13,4.95,3,10,10,10,44,15,10,0,10,19.66,10,3,py94558,py90372,"01103f94bf, py94558, py90372",,,,0,"not hached, faceplates, adult capture",,,,,,,,,
20261O2,o,David Lopez Idiaquez,false,b,6,true,11-06-2026,,,10-04-2026,10,0,9,,true,0,01-05-2026,01-05-2026,31,13,,,9,6,0,,,,0,0,,0,0,,,,,,,0,,,,,,,,,,
20261O20,o,David Lopez Idiaquez,false,g,6,true,09-06-2026,,,12-04-2026,12,3,9,,true,0,01-05-2026,01-05-2026,31,13,,,7,7,7,45,15,7,0,7,18.06,7,5,py94557,py90919,"01103fd5e2, 3b0018b2b0, py94557",,,,0,"male and female Id'd, female observed on nest, adult capture, trying female for irene - I got the male",,,,,,,,,
20261O201,o,David Lopez Idiaquez,false,b,6,true,13-05-2026,,,21-04-2026,21,7,15,,true,0,12-05-2026,,,,,,9,,0,,,,0,0,,0,0,,,,,,,0,"htach checkcold eggs, 9eggs cold, cold eggs for several days",,,,,,,,,
20261O202,o,David Lopez Idiaquez,false,b,6,true,11-06-2026,,,03-04-2026,3,0,7,1.00,true,0,24-04-2026,26-04-2026,26,15,3.79,3,9,9,0,,,,0,0,,0,0,,,,,,,0,cold,,,,,,,,,
20261O203,o,David Lopez Idiaquez,false,b,6,true,09-06-2026,,,07-04-2026,7,0,6,,true,0,26-04-2026,29-04-2026,29,16,3.23,3,7,7,7,43,15,7,0,7,10.30,7,2,bzd5240,bzd5239,"bzd5239, bzd5240",,,,0,"cold, not hatch 1, faceplate no reads, adult capture",,,,,,,,,
20261O204,o,David Lopez Idiaquez,false,b,6,true,09-06-2026,,,02-04-2026,2,0,7,1.00,true,0,26-04-2026,26-04-2026,26,13,3.47,3,12,10,10,40,15,10,0,10,11.39,10,2,,,"3b004c870e, bzd5223",,,,0,"cold, faceplates, adult capture",,,,,,,,,
20261O205,o,David Lopez Idiaquez,false,b,6,true,11-06-2026,,,05-04-2026,5,0,6,,true,0,26-04-2026,28-04-2026,28,15,3.32,3,9,5,0,,,,0,0,,0,0,,,,,,,0,"cold, not hatch 1",,,,,,,,,
20261O206,o,David Lopez Idiaquez,false,b,6,true,11-06-2026,,,23-04-2026,23,9,15,,true,0,12-05-2026,10-05-2026,40,11,,,7,7,0,,,,0,0,,0,0,,,,,,,0,,,,,,,,,,
20261O207,o,David Lopez Idiaquez,false,b,6,true,09-06-2026,,,06-04-2026,6,0,6,,true,0,27-04-2026,27-04-2026,27,13,3.23,3,9,8,8,41,15,8,0,8,11.11,8,1,bzd5936,,bzd5936,,,,0,"cold, adult capture",,,,,,,,,
20261O208,o,David Lopez Idiaquez,false,b,6,true,11-06-2026,,,29-03-2026,-2,0,7,0.83,true,0,23-04-2026,27-04-2026,27,17,3.11,3,13,13,0,,,,0,0,,0,0,,,,,,,0,"cold, cold",,,,,,,,,
20261O209,o,David Lopez Idiaquez,false,,6,true,11-06-2026,,,,,,,,,0,,,,,,,,,0,,,,0,0,,0,0,,,,,,,0,,,,,,,,,,
20261O21,o,David Lopez Idiaquez,false,g,6,true,09-06-2026,,,15-04-2026,15,0,9,,true,0,03-05-2026,07-05-2026,37,17,3.39,3,6,6,6,51,15,6,2,4,11.24,6,2,,py94538,"3b004c67ee, py94538",,"py92988, py92990",,0,"faceplates, adult capture",,,,,,,,,
20261O210,o,David Lopez Idiaquez,false,,6,true,09-06-2026,,,,,,,,,0,,,,,,,,,0,,,,0,0,,0,0,,,,,,,0,,,,,,,,,,
20261O211,o,David Lopez Idiaquez,false,b,6,true,09-06-2026,,,07-04-2026,7,0,6,1.00,true,0,30-04-2026,01-05-2026,31,14,3.30,3,11,8,8,45,15,8,0,8,10.62,8,1,,bzd5905,3b004bfebc,,,,0,"cold, cold, faceplates",,,,,,,,,
20261O212,o,David Lopez Idiaquez,false,b,6,true,09-06-2026,,,12-04-2026,12,0,5,,true,0,02-05-2026,04-05-2026,34,15,3.57,3,8,7,7,48,15,7,0,7,10.57,7,1,,bdb5828,bdb5828,,,,0,adult capture,,,,,,,,,
20261O213,o,David Lopez Idiaquez,false,b,6,true,11-06-2026,,,06-04-2026,6,0,7,,true,0,28-04-2026,30-04-2026,30,15,3.50,3,10,10,0,,,,0,0,,0,0,,,,,,,0,"ct?, not hached",,,,,,,,,
20261O214,o,David Lopez Idiaquez,false,b,6,true,09-06-2026,,,08-04-2026,8,0,7,,true,0,30-04-2026,30-04-2026,30,13,3.55,3,10,10,10,44,15,10,1,9,10.59,10,2,ajy2412,bzd2895,"3b00182a9d, bzd2895",,bzd7039,,0,"not hatch 1, not hached, faceplates, adult capture",,,,,,,,,
20261O215,o,David Lopez Idiaquez,false,b,6,true,11-06-2026,,,07-04-2026,7,0,6,0.11,true,0,29-04-2026,06-05-2026,36,20,3.08,3,10,3,0,,,,0,0,,0,0,,,,,,,0,,,,,,,,,,
20261O216,o,David Lopez Idiaquez,false,,6,true,11-06-2026,,,,,,,,,0,,,,,,,,,0,,,,0,0,,0,0,,,,,,,0,,,,,,,,,,
20261O217,o,David Lopez Idiaquez,false,b,6,true,11-06-2026,,,08-04-2026,8,0,7,,true,0,01-05-2026,01-05-2026,31,13,3.42,3,11,10,0,,,,0,0,,0,1,,bzd5932,3b004c7db8,,,,0,faceplates,,,,,,,,,
20261O218,o,David Lopez Idiaquez,false,b,6,true,11-06-2026,,,11-04-2026,11,0,8,,true,0,03-05-2026,04-05-2026,34,14,3.52,3,10,8,0,,,,0,0,,0,0,,,,,,,0,,,,,,,,,,
20261O219,o,David Lopez Idiaquez,false,b,6,true,11-06-2026,,,08-04-2026,8,0,7,,true,0,30-04-2026,29-04-2026,29,12,3.56,3,10,1,0,,,,0,0,,0,0,,,,,,,0,,,,,,,,,,
20261O22,o,David Lopez Idiaquez,false,b,6,true,09-06-2026,,,05-04-2026,5,0,6,,true,0,27-04-2026,28-04-2026,28,14,3.50,3,10,9,9,42,15,9,0,9,10.93,9,2,bdb5896,bzd0813,"3b001a076a, bzd0813",,,,0,"not hatch 1, faceplates, adult capture",,,,,,,,,
20261O220,o,David Lopez Idiaquez,false,b,6,true,11-06-2026,,,05-04-2026,5,0,7,,true,0,27-04-2026,30-04-2026,30,16,3.49,3,10,10,0,,,,0,0,,0,0,,,,,,,0,"cold, not hatch 1",,,,,,,,,
20261O221,o,David Lopez Idiaquez,false,,6,true,11-06-2026,,,,,,,,,0,,,,,,,,,0,,,,0,0,,0,0,,,,,,,0,not hached_2,,,,,,,,,
20261O222,o,David Lopez Idiaquez,false,b,6,true,09-06-2026,,,04-04-2026,4,0,7,1.00,true,0,28-04-2026,29-04-2026,29,14,3.82,3,12,11,11,43,15,11,0,11,11.47,11,2,bzd5236,bzd5238,"bzd5236, bzd5238",,,,0,"cold, faceplate no reads, adult capture",,,,,,,,,
20261O223,o,David Lopez Idiaquez,false,b,6,true,09-06-2026,,,12-04-2026,12,0,4,,true,0,01-05-2026,01-05-2026,31,13,3.15,3,7,7,7,45,15,7,0,7,10.53,7,2,bzd5276,bzd5264,"bzd5264, bzd5276",,,,0,"faceplates no reads, adult capture",,,,,,,,,
20261O224,o,David Lopez Idiaquez,false,b,6,true,09-06-2026,,,11-04-2026,11,0,4,1.00,true,0,03-05-2026,04-05-2026,34,14,3.33,3,10,9,9,48,15,9,0,9,10.83,9,2,ajy6531,bzd5921,"3b0018f702, 3b004cf4dc",,,,0,"not hached, faceplate",,,,,,,,,
20261O225,o,David Lopez Idiaquez,false,b,6,true,09-06-2026,,,11-04-2026,11,0,4,,true,0,02-05-2026,02-05-2026,32,13,3.01,3,9,9,9,46,15,9,0,9,10.30,9,0,,bzd6085,3b004c7ed0,,,,0,not hatch,,,,,,,,,
20261O226,o,David Lopez Idiaquez,false,b,6,true,11-06-2026,,,11-04-2026,11,0,4,,true,0,01-05-2026,04-05-2026,34,16,3.20,3,8,6,0,,,,0,0,,0,0,,,,,,,0,"not hatch, not hached_2",,,,,,,,,
20261O227,o,David Lopez Idiaquez,false,b,6,true,09-06-2026,,,05-04-2026,5,0,7,1.00,true,0,28-04-2026,30-04-2026,30,15,3.18,3,11,10,9,44,15,9,0,9,10.34,9,1,,bzd5932,bzd5932,,,,0,"cold, not hached, adult capture",,,,,,,,,
20261O228,o,David Lopez Idiaquez,false,b,6,true,09-06-2026,,,16-04-2026,16,0,4,1.50,true,0,07-05-2026,06-05-2026,36,12,3.27,3,9,9,9,50,15,9,0,9,9.56,9,2,bzd5143,bzd5133,"bzd5133, bzd5143",,,,0,"not hatch, faceplate no reads, adult capture",,,,,,,,,
20261O229,o,David Lopez Idiaquez,false,b,6,true,11-06-2026,,,10-04-2026,10,0,7,1.25,true,0,02-05-2026,01-05-2026,31,12,3.45,3,10,1,0,,,,0,0,,0,0,,,,,,,0,"bat!, bat!, faceplate no reads",,,,,,,,,
20261O23,o,David Lopez Idiaquez,false,g,6,true,09-06-2026,,,11-04-2026,11,2,9,,true,0,01-05-2026,01-05-2026,31,13,4.73,3,8,8,8,45,15,8,0,8,16.21,8,1,,py92373,py92373,,,,0,"no ID on fp, adult capture, the nestlings did not look that good; only one adult defending",,,,,,,,,
20261O230,o,David Lopez Idiaquez,false,b,6,true,09-06-2026,,,27-04-2026,27,0,7,,true,0,15-05-2026,16-05-2026,46,14,3.30,3,6,5,5,61,16,5,1,4,8.59,5,0,,,bzd5635,,bzd5656,,0,"faceplates no reads, adult capture",,,,,,,,,
20261O231,o,David Lopez Idiaquez,false,b,6,true,09-06-2026,,,11-04-2026,11,0,4,1.00,true,0,03-05-2026,07-05-2026,37,17,3.12,3,10,7,0,,,,0,0,,0,0,,,,,,,0,cant count eggs,,,,,,,,,
20261O232,o,David Lopez Idiaquez,false,,4,false,,,,,,,,,,0,,,,,,,,,0,,,,0,0,,0,0,,,,,,,0,"wren?, is a wren, wren, empty wren nest",,,,,,,,,
20261O233,o,David Lopez Idiaquez,false,b,6,true,15-05-2026,,,13-04-2026,13,0,4,1.00,true,0,03-05-2026,04-05-2026,34,14,3.76,3,8,3,0,,,,0,0,,0,1,bzd3938,,bzd3938,,,,0,"faceplates no reads, adult capture, dead chicks",,,,,,,,,
20261O234,o,David Lopez Idiaquez,false,b,6,true,11-06-2026,,,17-04-2026,17,0,8,1.00,true,0,05-05-2026,06-05-2026,36,14,,,6,4,0,,,,0,0,,0,0,,,,,,,0,the eggs were not super hot inc started today?,,,,,,,,,
20261O235,o,David Lopez Idiaquez,false,b,6,true,10-05-2026,,,12-04-2026,12,0,4,1.00,true,0,04-05-2026,05-05-2026,35,14,3.38,3,10,7,0,,,,0,0,,0,0,bzd7709,,3b00193135,,,,0,"not hatch, cold chicks dead",,,,,,,,,
20261O236,o,David Lopez Idiaquez,false,,2,false,,,,,,,,,,0,,,,,,,,,0,,,,0,0,,0,0,,,,,,,0,,,,,,,,,,
20261O237,o,David Lopez Idiaquez,false,b,6,true,13-05-2026,,,14-04-2026,14,0,8,0.50,true,0,03-05-2026,09-05-2026,39,19,2.98,3,7,7,0,,,,0,0,,0,0,,,,,,,0,"they are not really hot it might have started today, empty nest, there were no nestlings when I put the faceplates",,,,,,,,,
20261O238,o,David Lopez Idiaquez,false,,0,false,,,,,,,,,,0,,,,,,,,,0,,,,0,0,,0,0,,,,,,,0,,,,,,,,,,
20261O239,o,David Lopez Idiaquez,false,b,6,true,11-06-2026,,,12-04-2026,12,0,9,,true,0,02-05-2026,02-05-2026,32,13,3.23,3,8,1,0,,,,0,0,,0,0,,,,,,,0,visited by mistake,,,,,,,,,
20261O24,o,David Lopez Idiaquez,false,g,6,true,09-06-2026,,,10-04-2026,10,0,9,,true,0,01-05-2026,02-05-2026,32,14,5.10,3,9,9,9,46,15,9,0,9,18.67,9,2,py92380,tw77247,"tw77247, py92380",,,,0,"not hatch, faceplate no reads, adult capture",,,,,,,,,
20261O240,o,David Lopez Idiaquez,false,b,6,true,11-06-2026,,,24-04-2026,24,0,9,1.00,true,0,13-05-2026,12-05-2026,42,12,,,7,1,0,,,,0,0,,0,0,,,,,,,0,not hached,,,,,,,,,
